@relation Sax_prediction-2011-06-30T15:40:59-06:00-weka.filters.unsupervised.attribute.Remove-R1

@attribute n_term numeric
@attribute c_term numeric
@attribute y_num numeric
@attribute c_num numeric
@attribute k_num numeric
@attribute h_num numeric
@attribute r_num numeric
@attribute d_num numeric
@attribute e_num numeric
@attribute u_num numeric
@attribute polar_num numeric
@attribute hydrophobic_num numeric
@attribute pi numeric
@attribute charge_at_2.0 numeric
@attribute charge_at_2.5 numeric
@attribute charge_at_3.0 numeric
@attribute charge_at_3.5 numeric
@attribute charge_at_4.0 numeric
@attribute charge_at_4.5 numeric
@attribute charge_at_5.0 numeric
@attribute charge_at_5.5 numeric
@attribute charge_at_6.0 numeric
@attribute charge_at_6.5 numeric
@attribute charge_at_7.0 numeric
@attribute charge_at_7.5 numeric
@attribute charge_at_8.0 numeric
@attribute charge_at_8.5 numeric
@attribute charge_at_9.0 numeric
@attribute charge_at_9.5 numeric
@attribute charge_at_10.0 numeric
@attribute charge_at_10.5 numeric
@attribute charge_at_11.0 numeric
@attribute charge_at_11.5 numeric
@attribute charge_at_12.0 numeric
@attribute fraction numeric

@data
1.83,8.95,0,0,2,1,0,1,2,0,0,4,5.327148,3.37019,3.074764,2.772925,2.301316,1.585696,0.815083,0.254366,-0.120004,-0.461721,-0.750853,-0.916773,-1.004209,-1.096466,-1.277104,-1.585044,-1.950519,-2.373807,-2.938031,-3.484982,-3.803623,-3.933561,2
1.83,8.95,0,0,2,1,0,1,2,0,0,4,5.327148,3.37019,3.074764,2.772925,2.301316,1.585696,0.815083,0.254366,-0.120004,-0.461721,-0.750853,-0.916773,-1.004209,-1.096466,-1.277104,-1.585044,-1.950519,-2.373807,-2.938031,-3.484982,-3.803623,-3.933561,2
1.83,8.95,0,0,2,1,0,1,2,0,0,4,5.327148,3.37019,3.074764,2.772925,2.301316,1.585696,0.815083,0.254366,-0.120004,-0.461721,-0.750853,-0.916773,-1.004209,-1.096466,-1.277104,-1.585044,-1.950519,-2.373807,-2.938031,-3.484982,-3.803623,-3.933561,2
1.83,8.95,0,0,2,1,0,1,2,0,0,4,5.327148,3.37019,3.074764,2.772925,2.301316,1.585696,0.815083,0.254366,-0.120004,-0.461721,-0.750853,-0.916773,-1.004209,-1.096466,-1.277104,-1.585044,-1.950519,-2.373807,-2.938031,-3.484982,-3.803623,-3.933561,2
1.83,8.95,0,0,2,1,0,1,2,0,0,4,5.327148,3.37019,3.074764,2.772925,2.301316,1.585696,0.815083,0.254366,-0.120004,-0.461721,-0.750853,-0.916773,-1.004209,-1.096466,-1.277104,-1.585044,-1.950519,-2.373807,-2.938031,-3.484982,-3.803623,-3.933561,2
1.83,8.95,0,0,2,1,0,1,2,0,0,4,5.327148,3.37019,3.074764,2.772925,2.301316,1.585696,0.815083,0.254366,-0.120004,-0.461721,-0.750853,-0.916773,-1.004209,-1.096466,-1.277104,-1.585044,-1.950519,-2.373807,-2.938031,-3.484982,-3.803623,-3.933561,2
1.83,8.95,0,0,2,1,0,1,2,0,0,4,5.327148,3.37019,3.074764,2.772925,2.301316,1.585696,0.815083,0.254366,-0.120004,-0.461721,-0.750853,-0.916773,-1.004209,-1.096466,-1.277104,-1.585044,-1.950519,-2.373807,-2.938031,-3.484982,-3.803623,-3.933561,2
1.83,8.95,0,0,2,1,0,1,2,0,0,4,5.327148,3.37019,3.074764,2.772925,2.301316,1.585696,0.815083,0.254366,-0.120004,-0.461721,-0.750853,-0.916773,-1.004209,-1.096466,-1.277104,-1.585044,-1.950519,-2.373807,-2.938031,-3.484982,-3.803623,-3.933561,2
1.83,8.95,0,0,2,1,0,1,2,0,0,4,5.327148,3.37019,3.074764,2.772925,2.301316,1.585696,0.815083,0.254366,-0.120004,-0.461721,-0.750853,-0.916773,-1.004209,-1.096466,-1.277104,-1.585044,-1.950519,-2.373807,-2.938031,-3.484982,-3.803623,-3.933561,2
1.83,8.95,0,0,2,1,0,1,2,0,0,4,5.327148,3.37019,3.074764,2.772925,2.301316,1.585696,0.815083,0.254366,-0.120004,-0.461721,-0.750853,-0.916773,-1.004209,-1.096466,-1.277104,-1.585044,-1.950519,-2.373807,-2.938031,-3.484982,-3.803623,-3.933561,2
1.83,8.95,0,0,2,1,0,1,2,0,0,4,5.327148,3.37019,3.074764,2.772925,2.301316,1.585696,0.815083,0.254366,-0.120004,-0.461721,-0.750853,-0.916773,-1.004209,-1.096466,-1.277104,-1.585044,-1.950519,-2.373807,-2.938031,-3.484982,-3.803623,-3.933561,2
1.83,8.95,0,0,2,1,0,1,2,0,0,4,5.327148,3.37019,3.074764,2.772925,2.301316,1.585696,0.815083,0.254366,-0.120004,-0.461721,-0.750853,-0.916773,-1.004209,-1.096466,-1.277104,-1.585044,-1.950519,-2.373807,-2.938031,-3.484982,-3.803623,-3.933561,2
1.83,8.95,0,0,2,1,0,1,2,0,0,4,5.327148,3.37019,3.074764,2.772925,2.301316,1.585696,0.815083,0.254366,-0.120004,-0.461721,-0.750853,-0.916773,-1.004209,-1.096466,-1.277104,-1.585044,-1.950519,-2.373807,-2.938031,-3.484982,-3.803623,-3.933561,2
1.83,8.95,0,0,2,1,0,1,2,0,0,4,5.327148,3.37019,3.074764,2.772925,2.301316,1.585696,0.815083,0.254366,-0.120004,-0.461721,-0.750853,-0.916773,-1.004209,-1.096466,-1.277104,-1.585044,-1.950519,-2.373807,-2.938031,-3.484982,-3.803623,-3.933561,2
1.83,8.95,0,0,2,1,0,1,2,0,0,4,5.327148,3.37019,3.074764,2.772925,2.301316,1.585696,0.815083,0.254366,-0.120004,-0.461721,-0.750853,-0.916773,-1.004209,-1.096466,-1.277104,-1.585044,-1.950519,-2.373807,-2.938031,-3.484982,-3.803623,-3.933561,2
1.83,8.95,0,0,2,1,0,1,2,0,0,4,5.327148,3.37019,3.074764,2.772925,2.301316,1.585696,0.815083,0.254366,-0.120004,-0.461721,-0.750853,-0.916773,-1.004209,-1.096466,-1.277104,-1.585044,-1.950519,-2.373807,-2.938031,-3.484982,-3.803623,-3.933561,2
1.83,8.95,0,0,2,1,0,1,2,0,0,4,5.327148,3.37019,3.074764,2.772925,2.301316,1.585696,0.815083,0.254366,-0.120004,-0.461721,-0.750853,-0.916773,-1.004209,-1.096466,-1.277104,-1.585044,-1.950519,-2.373807,-2.938031,-3.484982,-3.803623,-3.933561,2
1.83,8.95,0,0,2,1,0,1,2,0,0,4,5.327148,3.37019,3.074764,2.772925,2.301316,1.585696,0.815083,0.254366,-0.120004,-0.461721,-0.750853,-0.916773,-1.004209,-1.096466,-1.277104,-1.585044,-1.950519,-2.373807,-2.938031,-3.484982,-3.803623,-3.933561,2
2.28,8.95,0,0,2,3,0,0,0,0,0,5,10.551025,5.65552,5.375049,5.157051,5.047371,4.988984,4.913992,4.729056,4.27947,3.499011,2.717097,2.261061,2.055836,1.922937,1.729074,1.416914,1.0501,0.626389,0.062031,-0.484962,-0.803617,-0.933559,2
1.83,8.95,0,0,2,1,0,1,2,0,0,4,5.327148,3.37019,3.074764,2.772925,2.301316,1.585696,0.815083,0.254366,-0.120004,-0.461721,-0.750853,-0.916773,-1.004209,-1.096466,-1.277104,-1.585044,-1.950519,-2.373807,-2.938031,-3.484982,-3.803623,-3.933561,2
1.83,8.95,0,0,2,1,0,1,2,0,0,4,5.327148,3.37019,3.074764,2.772925,2.301316,1.585696,0.815083,0.254366,-0.120004,-0.461721,-0.750853,-0.916773,-1.004209,-1.096466,-1.277104,-1.585044,-1.950519,-2.373807,-2.938031,-3.484982,-3.803623,-3.933561,2
1.83,8.95,0,0,2,1,0,1,2,0,0,4,5.327148,3.37019,3.074764,2.772925,2.301316,1.585696,0.815083,0.254366,-0.120004,-0.461721,-0.750853,-0.916773,-1.004209,-1.096466,-1.277104,-1.585044,-1.950519,-2.373807,-2.938031,-3.484982,-3.803623,-3.933561,2
1.83,8.95,0,0,2,1,0,1,2,0,0,4,5.327148,3.37019,3.074764,2.772925,2.301316,1.585696,0.815083,0.254366,-0.120004,-0.461721,-0.750853,-0.916773,-1.004209,-1.096466,-1.277104,-1.585044,-1.950519,-2.373807,-2.938031,-3.484982,-3.803623,-3.933561,2
1.83,8.95,0,0,2,1,0,1,2,0,0,4,5.327148,3.37019,3.074764,2.772925,2.301316,1.585696,0.815083,0.254366,-0.120004,-0.461721,-0.750853,-0.916773,-1.004209,-1.096466,-1.277104,-1.585044,-1.950519,-2.373807,-2.938031,-3.484982,-3.803623,-3.933561,2
1.83,8.95,0,0,2,1,0,1,2,0,0,4,5.327148,3.37019,3.074764,2.772925,2.301316,1.585696,0.815083,0.254366,-0.120004,-0.461721,-0.750853,-0.916773,-1.004209,-1.096466,-1.277104,-1.585044,-1.950519,-2.373807,-2.938031,-3.484982,-3.803623,-3.933561,2
1.83,8.95,0,0,2,1,0,1,2,0,0,4,5.327148,3.37019,3.074764,2.772925,2.301316,1.585696,0.815083,0.254366,-0.120004,-0.461721,-0.750853,-0.916773,-1.004209,-1.096466,-1.277104,-1.585044,-1.950519,-2.373807,-2.938031,-3.484982,-3.803623,-3.933561,2
1.83,8.95,0,0,2,1,0,1,2,0,0,4,5.327148,3.37019,3.074764,2.772925,2.301316,1.585696,0.815083,0.254366,-0.120004,-0.461721,-0.750853,-0.916773,-1.004209,-1.096466,-1.277104,-1.585044,-1.950519,-2.373807,-2.938031,-3.484982,-3.803623,-3.933561,2
1.83,8.95,0,0,2,1,0,1,2,0,0,4,5.327148,3.37019,3.074764,2.772925,2.301316,1.585696,0.815083,0.254366,-0.120004,-0.461721,-0.750853,-0.916773,-1.004209,-1.096466,-1.277104,-1.585044,-1.950519,-2.373807,-2.938031,-3.484982,-3.803623,-3.933561,2
1.83,8.95,0,0,2,1,0,1,2,0,0,4,5.327148,3.37019,3.074764,2.772925,2.301316,1.585696,0.815083,0.254366,-0.120004,-0.461721,-0.750853,-0.916773,-1.004209,-1.096466,-1.277104,-1.585044,-1.950519,-2.373807,-2.938031,-3.484982,-3.803623,-3.933561,2
1.83,8.95,0,0,2,1,0,1,2,0,0,4,5.327148,3.37019,3.074764,2.772925,2.301316,1.585696,0.815083,0.254366,-0.120004,-0.461721,-0.750853,-0.916773,-1.004209,-1.096466,-1.277104,-1.585044,-1.950519,-2.373807,-2.938031,-3.484982,-3.803623,-3.933561,2
1.83,8.95,0,0,2,1,0,1,2,0,0,4,5.327148,3.37019,3.074764,2.772925,2.301316,1.585696,0.815083,0.254366,-0.120004,-0.461721,-0.750853,-0.916773,-1.004209,-1.096466,-1.277104,-1.585044,-1.950519,-2.373807,-2.938031,-3.484982,-3.803623,-3.933561,2
1.83,8.95,0,0,2,1,0,1,2,0,0,4,5.327148,3.37019,3.074764,2.772925,2.301316,1.585696,0.815083,0.254366,-0.120004,-0.461721,-0.750853,-0.916773,-1.004209,-1.096466,-1.277104,-1.585044,-1.950519,-2.373807,-2.938031,-3.484982,-3.803623,-3.933561,2
1.83,8.95,0,0,2,1,0,1,2,0,0,4,5.327148,3.37019,3.074764,2.772925,2.301316,1.585696,0.815083,0.254366,-0.120004,-0.461721,-0.750853,-0.916773,-1.004209,-1.096466,-1.277104,-1.585044,-1.950519,-2.373807,-2.938031,-3.484982,-3.803623,-3.933561,2
1.83,8.95,0,0,2,1,0,1,2,0,0,4,5.327148,3.37019,3.074764,2.772925,2.301316,1.585696,0.815083,0.254366,-0.120004,-0.461721,-0.750853,-0.916773,-1.004209,-1.096466,-1.277104,-1.585044,-1.950519,-2.373807,-2.938031,-3.484982,-3.803623,-3.933561,2
1.83,8.95,0,0,2,1,0,1,2,0,0,4,5.327148,3.37019,3.074764,2.772925,2.301316,1.585696,0.815083,0.254366,-0.120004,-0.461721,-0.750853,-0.916773,-1.004209,-1.096466,-1.277104,-1.585044,-1.950519,-2.373807,-2.938031,-3.484982,-3.803623,-3.933561,2
1.83,8.95,0,0,2,1,0,1,2,0,0,4,5.327148,3.37019,3.074764,2.772925,2.301316,1.585696,0.815083,0.254366,-0.120004,-0.461721,-0.750853,-0.916773,-1.004209,-1.096466,-1.277104,-1.585044,-1.950519,-2.373807,-2.938031,-3.484982,-3.803623,-3.933561,2
2.19,9.04,0,0,0,0,1,0,1,0,4,6,6.647461,1.602069,1.311287,1.080869,0.895709,0.655308,0.36478,0.152435,0.053441,0.016715,0.002764,-0.00725,-0.027475,-0.083432,-0.223893,-0.477303,-0.743576,-0.904485,-0.97685,-1.021206,-1.091332,-1.247664,2
2.28,9.04,0,0,0,0,1,2,0,0,3,6,3.682617,1.612026,1.24377,0.794206,0.227826,-0.363783,-0.746498,-0.912673,-0.971829,-0.991827,-0.999995,-1.008129,-1.027754,-1.08352,-1.223921,-1.477312,-1.743579,-1.904486,-1.976851,-2.021206,-2.091332,-2.247664,2
2.17,9.04,0,0,1,0,2,1,2,0,4,0,6.81543,3.563548,3.21762,2.83945,2.32822,1.60346,0.848266,0.3461,0.120579,0.038598,0.00967,-0.005328,-0.027715,-0.086186,-0.233174,-0.506278,-0.829974,-1.135655,-1.46995,-1.80017,-2.089338,-2.463649,2
2.17,9.04,0,0,1,0,3,1,0,0,2,3,12.193115,4.574732,4.252564,3.94593,3.630179,3.32333,3.128396,3.044141,3.014098,3.003653,2.998485,2.991119,2.97115,2.913426,2.766609,2.493355,2.168969,1.861041,1.519686,1.167778,0.815875,0.287592,2
1.82,9.04,1,0,0,1,1,0,1,0,1,6,7.50293,2.39215,2.155033,2.007735,1.86633,1.636718,1.331335,1.060631,0.812881,0.516542,0.24272,0.082799,0.000491,-0.081972,-0.246951,-0.554742,-0.955333,-1.364177,-1.705929,-1.916059,-2.055506,-2.23605,2
1.82,9.04,1,0,0,1,1,0,1,0,1,6,7.50293,2.39215,2.155033,2.007735,1.86633,1.636718,1.331335,1.060631,0.812881,0.516542,0.24272,0.082799,0.000491,-0.081972,-0.246951,-0.554742,-0.955333,-1.364177,-1.705929,-1.916059,-2.055506,-2.23605,2
1.82,9.04,1,0,0,1,1,0,1,0,1,6,7.50293,2.39215,2.155033,2.007735,1.86633,1.636718,1.331335,1.060631,0.812881,0.516542,0.24272,0.082799,0.000491,-0.081972,-0.246951,-0.554742,-0.955333,-1.364177,-1.705929,-1.916059,-2.055506,-2.23605,2
1.82,9.04,1,0,0,1,1,0,1,0,1,6,7.50293,2.39215,2.155033,2.007735,1.86633,1.636718,1.331335,1.060631,0.812881,0.516542,0.24272,0.082799,0.000491,-0.081972,-0.246951,-0.554742,-0.955333,-1.364177,-1.705929,-1.916059,-2.055506,-2.23605,2
1.82,9.04,1,0,0,1,1,0,1,0,1,6,7.50293,2.39215,2.155033,2.007735,1.86633,1.636718,1.331335,1.060631,0.812881,0.516542,0.24272,0.082799,0.000491,-0.081972,-0.246951,-0.554742,-0.955333,-1.364177,-1.705929,-1.916059,-2.055506,-2.23605,2
1.82,9.04,1,0,0,1,1,0,1,0,1,6,7.50293,2.39215,2.155033,2.007735,1.86633,1.636718,1.331335,1.060631,0.812881,0.516542,0.24272,0.082799,0.000491,-0.081972,-0.246951,-0.554742,-0.955333,-1.364177,-1.705929,-1.916059,-2.055506,-2.23605,2
1.82,9.04,1,0,0,1,1,0,1,0,1,6,7.50293,2.39215,2.155033,2.007735,1.86633,1.636718,1.331335,1.060631,0.812881,0.516542,0.24272,0.082799,0.000491,-0.081972,-0.246951,-0.554742,-0.955333,-1.364177,-1.705929,-1.916059,-2.055506,-2.23605,2
1.82,9.04,1,0,0,1,1,0,1,0,1,6,7.50293,2.39215,2.155033,2.007735,1.86633,1.636718,1.331335,1.060631,0.812881,0.516542,0.24272,0.082799,0.000491,-0.081972,-0.246951,-0.554742,-0.955333,-1.364177,-1.705929,-1.916059,-2.055506,-2.23605,2
1.82,9.04,1,0,0,1,1,0,1,0,1,6,7.50293,2.39215,2.155033,2.007735,1.86633,1.636718,1.331335,1.060631,0.812881,0.516542,0.24272,0.082799,0.000491,-0.081972,-0.246951,-0.554742,-0.955333,-1.364177,-1.705929,-1.916059,-2.055506,-2.23605,2
1.82,9.04,1,0,0,1,1,0,1,0,1,6,7.50293,2.39215,2.155033,2.007735,1.86633,1.636718,1.331335,1.060631,0.812881,0.516542,0.24272,0.082799,0.000491,-0.081972,-0.246951,-0.554742,-0.955333,-1.364177,-1.705929,-1.916059,-2.055506,-2.23605,2
1.82,9.04,1,0,0,1,1,0,1,0,1,6,7.50293,2.39215,2.155033,2.007735,1.86633,1.636718,1.331335,1.060631,0.812881,0.516542,0.24272,0.082799,0.000491,-0.081972,-0.246951,-0.554742,-0.955333,-1.364177,-1.705929,-1.916059,-2.055506,-2.23605,2
1.82,9.04,1,0,0,1,1,0,1,0,1,6,7.50293,2.39215,2.155033,2.007735,1.86633,1.636718,1.331335,1.060631,0.812881,0.516542,0.24272,0.082799,0.000491,-0.081972,-0.246951,-0.554742,-0.955333,-1.364177,-1.705929,-1.916059,-2.055506,-2.23605,2
1.82,9.04,1,0,0,1,1,0,1,0,1,6,7.50293,2.39215,2.155033,2.007735,1.86633,1.636718,1.331335,1.060631,0.812881,0.516542,0.24272,0.082799,0.000491,-0.081972,-0.246951,-0.554742,-0.955333,-1.364177,-1.705929,-1.916059,-2.055506,-2.23605,2
1.82,9.04,1,0,0,1,1,0,1,0,1,6,7.50293,2.39215,2.155033,2.007735,1.86633,1.636718,1.331335,1.060631,0.812881,0.516542,0.24272,0.082799,0.000491,-0.081972,-0.246951,-0.554742,-0.955333,-1.364177,-1.705929,-1.916059,-2.055506,-2.23605,2
1.82,9.04,1,0,0,1,1,0,1,0,1,6,7.50293,2.39215,2.155033,2.007735,1.86633,1.636718,1.331335,1.060631,0.812881,0.516542,0.24272,0.082799,0.000491,-0.081972,-0.246951,-0.554742,-0.955333,-1.364177,-1.705929,-1.916059,-2.055506,-2.23605,2
1.82,9.04,1,0,0,1,1,0,1,0,1,6,7.50293,2.39215,2.155033,2.007735,1.86633,1.636718,1.331335,1.060631,0.812881,0.516542,0.24272,0.082799,0.000491,-0.081972,-0.246951,-0.554742,-0.955333,-1.364177,-1.705929,-1.916059,-2.055506,-2.23605,2
1.82,9.04,1,0,0,1,1,0,1,0,1,6,7.50293,2.39215,2.155033,2.007735,1.86633,1.636718,1.331335,1.060631,0.812881,0.516542,0.24272,0.082799,0.000491,-0.081972,-0.246951,-0.554742,-0.955333,-1.364177,-1.705929,-1.916059,-2.055506,-2.23605,2
1.82,9.04,1,0,0,1,1,0,1,0,1,6,7.50293,2.39215,2.155033,2.007735,1.86633,1.636718,1.331335,1.060631,0.812881,0.516542,0.24272,0.082799,0.000491,-0.081972,-0.246951,-0.554742,-0.955333,-1.364177,-1.705929,-1.916059,-2.055506,-2.23605,2
1.82,9.04,1,0,0,1,1,0,1,0,1,6,7.50293,2.39215,2.155033,2.007735,1.86633,1.636718,1.331335,1.060631,0.812881,0.516542,0.24272,0.082799,0.000491,-0.081972,-0.246951,-0.554742,-0.955333,-1.364177,-1.705929,-1.916059,-2.055506,-2.23605,2
1.82,9.04,1,0,0,1,1,0,1,0,1,6,7.50293,2.39215,2.155033,2.007735,1.86633,1.636718,1.331335,1.060631,0.812881,0.516542,0.24272,0.082799,0.000491,-0.081972,-0.246951,-0.554742,-0.955333,-1.364177,-1.705929,-1.916059,-2.055506,-2.23605,2
1.82,9.04,1,0,0,1,1,0,1,0,1,6,7.50293,2.39215,2.155033,2.007735,1.86633,1.636718,1.331335,1.060631,0.812881,0.516542,0.24272,0.082799,0.000491,-0.081972,-0.246951,-0.554742,-0.955333,-1.364177,-1.705929,-1.916059,-2.055506,-2.23605,2
1.82,9.04,1,0,0,1,1,0,1,0,1,6,7.50293,2.39215,2.155033,2.007735,1.86633,1.636718,1.331335,1.060631,0.812881,0.516542,0.24272,0.082799,0.000491,-0.081972,-0.246951,-0.554742,-0.955333,-1.364177,-1.705929,-1.916059,-2.055506,-2.23605,2
1.82,9.04,1,0,0,1,1,0,1,0,1,6,7.50293,2.39215,2.155033,2.007735,1.86633,1.636718,1.331335,1.060631,0.812881,0.516542,0.24272,0.082799,0.000491,-0.081972,-0.246951,-0.554742,-0.955333,-1.364177,-1.705929,-1.916059,-2.055506,-2.23605,2
1.82,9.04,1,0,0,1,1,0,1,0,1,6,7.50293,2.39215,2.155033,2.007735,1.86633,1.636718,1.331335,1.060631,0.812881,0.516542,0.24272,0.082799,0.000491,-0.081972,-0.246951,-0.554742,-0.955333,-1.364177,-1.705929,-1.916059,-2.055506,-2.23605,2
1.82,9.04,1,0,0,1,1,0,1,0,1,6,7.50293,2.39215,2.155033,2.007735,1.86633,1.636718,1.331335,1.060631,0.812881,0.516542,0.24272,0.082799,0.000491,-0.081972,-0.246951,-0.554742,-0.955333,-1.364177,-1.705929,-1.916059,-2.055506,-2.23605,2
1.82,9.04,1,0,0,1,1,0,1,0,1,6,7.50293,2.39215,2.155033,2.007735,1.86633,1.636718,1.331335,1.060631,0.812881,0.516542,0.24272,0.082799,0.000491,-0.081972,-0.246951,-0.554742,-0.955333,-1.364177,-1.705929,-1.916059,-2.055506,-2.23605,2
1.82,9.04,1,0,0,1,1,0,1,0,1,6,7.50293,2.39215,2.155033,2.007735,1.86633,1.636718,1.331335,1.060631,0.812881,0.516542,0.24272,0.082799,0.000491,-0.081972,-0.246951,-0.554742,-0.955333,-1.364177,-1.705929,-1.916059,-2.055506,-2.23605,2
1.82,9.04,1,0,0,1,1,0,1,0,1,6,7.50293,2.39215,2.155033,2.007735,1.86633,1.636718,1.331335,1.060631,0.812881,0.516542,0.24272,0.082799,0.000491,-0.081972,-0.246951,-0.554742,-0.955333,-1.364177,-1.705929,-1.916059,-2.055506,-2.23605,2
1.82,9.04,1,0,0,1,1,0,1,0,1,6,7.50293,2.39215,2.155033,2.007735,1.86633,1.636718,1.331335,1.060631,0.812881,0.516542,0.24272,0.082799,0.000491,-0.081972,-0.246951,-0.554742,-0.955333,-1.364177,-1.705929,-1.916059,-2.055506,-2.23605,2
1.82,9.04,1,0,0,1,1,0,1,0,1,6,7.50293,2.39215,2.155033,2.007735,1.86633,1.636718,1.331335,1.060631,0.812881,0.516542,0.24272,0.082799,0.000491,-0.081972,-0.246951,-0.554742,-0.955333,-1.364177,-1.705929,-1.916059,-2.055506,-2.23605,2
1.82,9.04,1,0,0,1,1,0,1,0,1,6,7.50293,2.39215,2.155033,2.007735,1.86633,1.636718,1.331335,1.060631,0.812881,0.516542,0.24272,0.082799,0.000491,-0.081972,-0.246951,-0.554742,-0.955333,-1.364177,-1.705929,-1.916059,-2.055506,-2.23605,2
1.82,9.04,1,0,0,1,1,0,1,0,1,6,7.50293,2.39215,2.155033,2.007735,1.86633,1.636718,1.331335,1.060631,0.812881,0.516542,0.24272,0.082799,0.000491,-0.081972,-0.246951,-0.554742,-0.955333,-1.364177,-1.705929,-1.916059,-2.055506,-2.23605,2
1.82,9.04,1,0,0,1,1,0,1,0,1,6,7.50293,2.39215,2.155033,2.007735,1.86633,1.636718,1.331335,1.060631,0.812881,0.516542,0.24272,0.082799,0.000491,-0.081972,-0.246951,-0.554742,-0.955333,-1.364177,-1.705929,-1.916059,-2.055506,-2.23605,2
1.82,9.04,1,0,0,1,1,0,1,0,1,6,7.50293,2.39215,2.155033,2.007735,1.86633,1.636718,1.331335,1.060631,0.812881,0.516542,0.24272,0.082799,0.000491,-0.081972,-0.246951,-0.554742,-0.955333,-1.364177,-1.705929,-1.916059,-2.055506,-2.23605,2
1.82,9.04,1,0,0,1,1,0,1,0,1,6,7.50293,2.39215,2.155033,2.007735,1.86633,1.636718,1.331335,1.060631,0.812881,0.516542,0.24272,0.082799,0.000491,-0.081972,-0.246951,-0.554742,-0.955333,-1.364177,-1.705929,-1.916059,-2.055506,-2.23605,2
1.82,9.04,1,0,0,1,1,0,1,0,1,6,7.50293,2.39215,2.155033,2.007735,1.86633,1.636718,1.331335,1.060631,0.812881,0.516542,0.24272,0.082799,0.000491,-0.081972,-0.246951,-0.554742,-0.955333,-1.364177,-1.705929,-1.916059,-2.055506,-2.23605,2
1.82,9.04,1,0,0,1,1,0,1,0,1,6,7.50293,2.39215,2.155033,2.007735,1.86633,1.636718,1.331335,1.060631,0.812881,0.516542,0.24272,0.082799,0.000491,-0.081972,-0.246951,-0.554742,-0.955333,-1.364177,-1.705929,-1.916059,-2.055506,-2.23605,2
1.82,9.04,1,0,0,1,1,0,1,0,1,6,7.50293,2.39215,2.155033,2.007735,1.86633,1.636718,1.331335,1.060631,0.812881,0.516542,0.24272,0.082799,0.000491,-0.081972,-0.246951,-0.554742,-0.955333,-1.364177,-1.705929,-1.916059,-2.055506,-2.23605,2
1.82,9.04,1,0,0,1,1,0,1,0,1,6,7.50293,2.39215,2.155033,2.007735,1.86633,1.636718,1.331335,1.060631,0.812881,0.516542,0.24272,0.082799,0.000491,-0.081972,-0.246951,-0.554742,-0.955333,-1.364177,-1.705929,-1.916059,-2.055506,-2.23605,2
1.82,9.04,1,0,0,1,1,0,1,0,1,6,7.50293,2.39215,2.155033,2.007735,1.86633,1.636718,1.331335,1.060631,0.812881,0.516542,0.24272,0.082799,0.000491,-0.081972,-0.246951,-0.554742,-0.955333,-1.364177,-1.705929,-1.916059,-2.055506,-2.23605,2
1.82,9.04,1,0,0,1,1,0,1,0,1,6,7.50293,2.39215,2.155033,2.007735,1.86633,1.636718,1.331335,1.060631,0.812881,0.516542,0.24272,0.082799,0.000491,-0.081972,-0.246951,-0.554742,-0.955333,-1.364177,-1.705929,-1.916059,-2.055506,-2.23605,2
1.82,9.04,1,0,0,1,1,0,1,0,1,6,7.50293,2.39215,2.155033,2.007735,1.86633,1.636718,1.331335,1.060631,0.812881,0.516542,0.24272,0.082799,0.000491,-0.081972,-0.246951,-0.554742,-0.955333,-1.364177,-1.705929,-1.916059,-2.055506,-2.23605,2
1.82,9.04,1,0,0,1,1,0,1,0,1,6,7.50293,2.39215,2.155033,2.007735,1.86633,1.636718,1.331335,1.060631,0.812881,0.516542,0.24272,0.082799,0.000491,-0.081972,-0.246951,-0.554742,-0.955333,-1.364177,-1.705929,-1.916059,-2.055506,-2.23605,2
1.82,9.04,1,0,0,1,1,0,1,0,1,6,7.50293,2.39215,2.155033,2.007735,1.86633,1.636718,1.331335,1.060631,0.812881,0.516542,0.24272,0.082799,0.000491,-0.081972,-0.246951,-0.554742,-0.955333,-1.364177,-1.705929,-1.916059,-2.055506,-2.23605,2
1.82,9.04,1,0,0,1,1,0,1,0,1,6,7.50293,2.39215,2.155033,2.007735,1.86633,1.636718,1.331335,1.060631,0.812881,0.516542,0.24272,0.082799,0.000491,-0.081972,-0.246951,-0.554742,-0.955333,-1.364177,-1.705929,-1.916059,-2.055506,-2.23605,2
1.82,9.04,1,0,0,1,1,0,1,0,1,6,7.50293,2.39215,2.155033,2.007735,1.86633,1.636718,1.331335,1.060631,0.812881,0.516542,0.24272,0.082799,0.000491,-0.081972,-0.246951,-0.554742,-0.955333,-1.364177,-1.705929,-1.916059,-2.055506,-2.23605,2
1.82,9.04,1,0,0,1,1,0,1,0,1,6,7.50293,2.39215,2.155033,2.007735,1.86633,1.636718,1.331335,1.060631,0.812881,0.516542,0.24272,0.082799,0.000491,-0.081972,-0.246951,-0.554742,-0.955333,-1.364177,-1.705929,-1.916059,-2.055506,-2.23605,2
1.82,9.04,1,0,0,1,1,0,1,0,1,6,7.50293,2.39215,2.155033,2.007735,1.86633,1.636718,1.331335,1.060631,0.812881,0.516542,0.24272,0.082799,0.000491,-0.081972,-0.246951,-0.554742,-0.955333,-1.364177,-1.705929,-1.916059,-2.055506,-2.23605,2
